,IUI Number,Date,IUI ART Number,ICI Number,ICI ART Number,ID
14871,10.0,2022-04-11,1.0,10.0,0.0,6033
15225,10.0,2022-04-12,1.0,10.0,0.0,6033
15577,10.0,2022-04-13,1.0,10.0,0.0,6033
15927,10.0,2022-04-14,1.0,10.0,0.0,6033
16276,10.0,2022-04-15,1.0,10.0,0.0,6033
16627,10.0,2022-04-16,1.0,10.0,0.0,6033
16977,10.0,2022-04-17,1.0,10.0,0.0,6033
17327,10.0,2022-04-18,1.0,10.0,0.0,6033
17678,10.0,2022-04-19,1.0,10.0,0.0,6033
18029,10.0,2022-04-20,1.0,10.0,,6033
18379,10.0,2022-04-21,1.0,10.0,,6033
103,10.0,2022-02-28,1.0,0.0,,6039
451,10.0,2022-03-01,1.0,0.0,,6039
812,10.0,2022-03-02,1.0,0.0,,6039
1168,10.0,2022-03-03,1.0,0.0,,6039
1525,10.0,2022-03-04,1.0,,,6039
1879,10.0,2022-03-05,1.0,,,6039
2235,10.0,2022-03-06,1.0,,,6039
2595,10.0,2022-03-07,1.0,,,6039
2952,10.0,2022-03-08,1.0,,,6039
3305,10.0,2022-03-09,1.0,,,6039
3661,10.0,2022-03-10,1.0,0.0,0.0,6039
4014,10.0,2022-03-11,1.0,0.0,0.0,6039
4384,10.0,2022-03-12,,,,6039
4735,10.0,2022-03-13,,,,6039
5086,10.0,2022-03-14,,,,6039
5441,10.0,2022-03-15,,,,6039
5791,10.0,2022-03-16,,,,6039
6140,10.0,2022-03-17,,,,6039
6499,10.0,2022-03-18,,,,6039
6849,10.0,2022-03-19,,,,6039
7201,10.0,2022-03-20,,,,6039
7554,10.0,2022-03-21,,,,6039
7906,10.0,2022-03-22,0.0,0.0,0.0,6039
8257,10.0,2022-03-23,0.0,0.0,0.0,6039
8607,10.0,2022-03-24,0.0,0.0,0.0,6039
8957,10.0,2022-03-25,,,,6039
9312,10.0,2022-03-26,,,,6039
9662,10.0,2022-03-27,,,,6039
10016,10.0,2022-03-28,,,,6039
10371,10.0,2022-03-29,,,,6039
10724,10.0,2022-03-30,,,,6039
11075,10.0,2022-03-31,,,,6039
11427,10.0,2022-04-01,,,,6039
11776,10.0,2022-04-02,,,,6039
12124,10.0,2022-04-03,,,,6039
12472,10.0,2022-04-04,,,,6039
12817,10.0,2022-04-05,0.0,0.0,0.0,6039
13163,10.0,2022-04-06,0.0,0.0,0.0,6039
13513,10.0,2022-04-07,0.0,0.0,0.0,6039
13869,10.0,2022-04-08,0.0,0.0,0.0,6039
14219,10.0,2022-04-09,0.0,0.0,0.0,6039
14573,10.0,2022-04-10,0.0,0.0,0.0,6039
14930,10.0,2022-04-11,,,,6039
15283,10.0,2022-04-12,,,,6039
15641,10.0,2022-04-13,,,,6039
15991,10.0,2022-04-14,,,,6039
16340,10.0,2022-04-15,,,,6039
16601,10.0,2022-04-16,1.0,10.0,10.0,6039
16951,10.0,2022-04-17,1.0,10.0,10.0,6039
17301,10.0,2022-04-18,1.0,10.0,10.0,6039
17651,10.0,2022-04-19,1.0,10.0,10.0,6039
18002,10.0,2022-04-20,1.0,10.0,10.0,6039
18352,10.0,2022-04-21,1.0,10.0,10.0,6039
253,,2022-02-28,0.0,0.0,0.0,6042
607,0.0,2022-03-01,0.0,0.0,0.0,6042
965,,2022-03-02,0.0,0.0,0.0,6042
1321,,2022-03-03,0.0,0.0,0.0,6042
1679,,2022-03-04,0.0,0.0,0.0,6042
2039,,2022-03-05,,,,6042
2396,,2022-03-06,,,,6042
2755,,2022-03-07,,,,6042
3113,,2022-03-08,,,,6042
3445,1.0,2022-03-09,,,,6042
3800,1.0,2022-03-10,,,,6042
4151,1.0,2022-03-11,,,,6042
4528,,2022-03-12,0.0,0.0,0.0,6042
4880,,2022-03-13,0.0,0.0,0.0,6042
5230,,2022-03-14,0.0,0.0,0.0,6042
5438,9.0,2022-03-15,,,,6042
5788,9.0,2022-03-16,,,,6042
6137,9.0,2022-03-17,,,,6042
6496,8.0,2022-03-18,,,,6042
6846,7.0,2022-03-19,,,,6042
7324,1.0,2022-03-20,,,,6042
7677,1.0,2022-03-21,,,,6042
8056,,2022-03-22,,,,6042
8406,,2022-03-23,,,,6042
8731,1.0,2022-03-24,,,,6042
9082,1.0,2022-03-25,,,,6042
9434,1.0,2022-03-26,,,,6042
9788,1.0,2022-03-27,,,,6042
10141,1.0,2022-03-28,,,,6042
10495,1.0,2022-03-29,,,,6042
10847,1.0,2022-03-30,,,,6042
11225,,2022-03-31,,,,6042
11578,,2022-04-01,,,,6042
11926,,2022-04-02,,,,6042
12273,,2022-04-03,,,,6042
12620,,2022-04-04,,,,6042
12966,,2022-04-05,,,,6042
13313,,2022-04-06,,,,6042
13663,,2022-04-07,,,,6042
14019,,2022-04-08,,,,6042
14365,,2022-04-09,,,,6042
14723,,2022-04-10,,,,6042
15077,,2022-04-11,,,,6042
15433,,2022-04-12,,,,6042
15790,,2022-04-13,,,,6042
16140,,2022-04-14,,,,6042
16490,,2022-04-15,,,,6042
16838,,2022-04-16,,,,6042
17188,,2022-04-17,,,,6042
17538,,2022-04-18,,,,6042
17889,,2022-04-19,0.0,0.0,0.0,6042
18241,,2022-04-20,,,,6042
18563,1.0,2022-04-21,,,,6042
24,10.0,2022-02-28,10.0,10.0,0.0,6047
376,10.0,2022-03-01,10.0,10.0,0.0,6047
733,10.0,2022-03-02,10.0,10.0,0.0,6047
1092,10.0,2022-03-03,10.0,10.0,0.0,6047
1450,10.0,2022-03-04,10.0,10.0,0.0,6047
