,Date,ID,IUI Number,IUI ART Number,ICI Number,ICI ART Number
15404,4/5/22,5904,0,0,1,0
15405,4/5/22,5905,,,,
15406,4/5/22,5906,10,10,1,8
15407,4/5/22,5907,1,1,0,0
15408,4/5/22,5912,10,8,6,0
15409,4/5/22,5919,,,,
15410,4/5/22,5921,,,,
15411,4/5/22,5924,,,,
15412,4/5/22,5930,0,1,0,0
15413,4/5/22,5931,0,10,0,0
15414,4/5/22,5972,0,0,10,0
15415,4/5/22,6004,,,,
15416,4/5/22,6007,10,10,10,1
15417,4/5/22,6008,10,0,10,0
15418,4/5/22,6016,,,,
15419,4/5/22,6022,10,,1,
15420,4/5/22,6025,1,1,1,0
15421,4/5/22,6027,,,,
15422,4/5/22,6033,10,1,10,0
15423,4/5/22,6036,,,,
15424,4/5/22,6039,10,0,0,0
15425,4/5/22,6042,,,,
15426,4/5/22,6047,10,10,10,0
15427,4/5/22,6049,,,,
15428,4/5/22,6056,,,,
15429,4/5/22,6059,9,1,9,0
15430,4/5/22,6064,,,,
15431,4/5/22,6065,,1,,
15432,4/5/22,6066,,,,
15433,4/5/22,6067,10,1,10,1
15434,4/5/22,6071,10,0,0,0
15435,4/5/22,6073,,,,
15436,4/5/22,6074,,,,
15437,4/5/22,6075,,,1,
15438,4/5/22,6077,,,,
15439,4/5/22,6079,,,,
15440,4/5/22,6087,10,10,10,8
15441,4/5/22,6098,,,,
15442,4/5/22,6099,,,,
15443,4/5/22,6101,10,1,10,1
15444,4/5/22,6105,10,1,0,0
15445,4/5/22,6108,,,,
15446,4/5/22,6118,,,,
15447,4/5/22,6120,,,,
15448,4/5/22,6123,,,,
15449,4/5/22,6127,10,,,
15450,4/5/22,6129,,,,
15451,4/5/22,6132,,,,
15452,4/5/22,6134,1,0,0,0
15453,4/5/22,6137,1,,,
15454,4/5/22,6141,10,10,6,10
15455,4/5/22,6142,,,,
15456,4/5/22,6146,1,0,0,0
15457,4/5/22,6151,,,,
15458,4/5/22,6152,,1,,
15459,4/5/22,6156,0,0,0,0
15460,4/5/22,6162,,1,,
15461,4/5/22,6163,,,,
15462,4/5/22,6166,10,1,0,0
15463,4/5/22,6171,1,1,10,8
15464,4/5/22,6174,,,,
15465,4/5/22,6176,,,,
15466,4/5/22,6177,1,1,,
15467,4/5/22,6179,0,0,0,0
15468,4/5/22,6182,,,,
15469,4/5/22,6184,,,,
15470,4/5/22,6188,,,,
15471,4/5/22,6189,10,10,0,0
15472,4/5/22,6190,,,,
15473,4/5/22,6191,0,0,0,0
15474,4/5/22,6194,,,,
15475,4/5/22,6197,,,,
15476,4/5/22,6199,,,,
15477,4/5/22,6203,10,10,6,1
15478,4/5/22,6207,,,,
15479,4/5/22,6213,10,10,0,1
15480,4/5/22,6222,,,,
15481,4/5/22,6224,1,0,1,0
15482,4/5/22,6228,10,1,9,1
15483,4/5/22,6230,,,,
15484,4/5/22,6232,,,,
15485,4/5/22,6239,,,,
15486,4/5/22,6240,0,0,0,0
15487,4/5/22,6243,,,,
15488,4/5/22,6248,,,,
15489,4/5/22,6258,1,0,0,0
15490,4/5/22,6259,,,,
15491,4/5/22,6261,,,,
15492,4/5/22,6263,,,,
15493,4/5/22,6266,,,,
15494,4/5/22,6269,,,,
15495,4/5/22,6276,,,,
15496,4/5/22,6277,,,,
15497,4/5/22,6279,1,6,1,1
15498,4/5/22,6280,10,6,1,10
15499,4/5/22,6281,10,10,10,10
15500,4/5/22,6283,,,,1
15501,4/5/22,6288,,,,
15502,4/5/22,6289,1,0,6,10
15503,4/5/22,6292,,,,
15504,4/5/22,6293,,,,
15505,4/5/22,6294,10,1,10,10
15506,4/5/22,6296,1,1,,
15507,4/5/22,6299,0,1,0,0
15508,4/5/22,6300,,,,
15509,4/5/22,6302,,,,
15510,4/5/22,6305,,1,0,0
15511,4/5/22,6307,,,,
15512,4/5/22,6308,10,1,,
15513,4/5/22,6316,,1,,
15514,4/5/22,6321,,,,
15515,4/5/22,6322,,,,
15516,4/5/22,6325,,,,
15517,4/5/22,6327,10,0,0,0
15518,4/5/22,6331,10,10,10,1
15519,4/5/22,6333,10,1,0,0
15520,4/5/22,6334,,,,
15521,4/5/22,6336,,,,
15522,4/5/22,6338,,,,
15523,4/5/22,6341,,,,
15524,4/5/22,6342,,,,
15525,4/5/22,6344,10,1,0,0
15526,4/5/22,6345,,,,
15527,4/5/22,6346,,,,
15528,4/5/22,6347,10,1,0,0
15529,4/5/22,6351,1,1,0,0
15530,4/5/22,6352,0,0,0,0
15531,4/5/22,6354,,,,
15532,4/5/22,6356,,,,
15533,4/5/22,6357,,,,
15534,4/5/22,6359,,,,
15535,4/5/22,6362,,,,
15536,4/5/22,6363,,,,
15537,4/5/22,6364,,,,
15538,4/5/22,6367,,,,
15539,4/5/22,6371,0,0,0,0
15540,4/5/22,6372,,,,
15541,4/5/22,6373,,,,
15542,4/5/22,6374,,,,
15543,4/5/22,6377,,1,10,8
15544,4/5/22,6406,,,1,1
15545,4/5/22,6407,,,,
15546,4/5/22,6408,10,,1,
15547,4/5/22,6410,,,,
15548,4/5/22,6414,10,,1,1
15549,4/5/22,6416,,,,
15550,4/5/22,6419,8,1,1,1
15551,4/5/22,6424,7,1,,
15552,4/5/22,6426,10,0,9,8
15553,4/5/22,6427,,,,
15554,4/5/22,6430,,,,
15555,4/5/22,6434,,,,
15556,4/5/22,6439,0,0,1,0
15557,4/5/22,6440,10,0,1,6
15558,4/5/22,6560,10,8,10,8
15559,4/5/22,6565,10,0,10,0
15560,4/5/22,6639,10,8,10,1
15561,4/5/22,6683,0,1,0,1
15562,4/5/22,6701,1,6,1,1
15563,4/5/22,6706,,,,
15564,4/5/22,6708,10,1,8,10
15565,4/5/22,6709,,,,
15566,4/5/22,6710,,,,
15567,4/5/22,6716,,,,
15568,4/5/22,6725,,,,
15569,4/5/22,6729,0,1,1,0
15570,4/5/22,6731,,,,
15571,4/5/22,6739,0,0,10,1
15572,4/5/22,6765,0,0,10,0
15573,4/5/22,6802,,,,
15574,4/5/22,6804,,,,
15575,4/5/22,6882,0,0,0,0
15576,4/5/22,6977,0,0,10,10
15577,4/5/22,7391,1,1,10,10
15578,4/5/22,7497,8,0,10,1
15579,4/5/22,7887,0,0,6,0
15580,4/5/22,8177,1,1,8,6
15581,4/5/22,8302,0,0,10,1
15582,4/5/22,8463,0,1,10,1
15583,4/5/22,9364,,,,
15584,4/5/22,9389,0,0,10,6
15585,4/5/22,9658,10,0,10,0
15586,4/5/22,9759,10,0,10,0
15587,4/6/22,351,0,10,0,0
15588,4/6/22,406,10,0,1,0
15589,4/6/22,834,0,0,6,0
15590,4/6/22,846,10,0,0,0
15591,4/6/22,1862,0,1,0,0
15592,4/6/22,1886,0,0,0,0
15593,4/6/22,1904,0,0,0,6
15594,4/6/22,1964,0,0,6,0
15595,4/6/22,1972,,,,
15596,4/6/22,2045,0,0,1,0
15597,4/6/22,2310,0,10,0,0
15598,4/6/22,2342,0,1,0,0
15599,4/6/22,2503,10,0,10,0
15600,4/6/22,2553,10,1,0,0
15601,4/6/22,2669,1,0,7,0
15602,4/6/22,2751,,,,
15603,4/6/22,2755,10,0,10,0
15604,4/6/22,2766,,,,
15605,4/6/22,2772,10,1,1,1
15606,4/6/22,2773,,,,
15607,4/6/22,2812,10,0,0,0
15608,4/6/22,2815,10,0,10,0
15609,4/6/22,2835,10,0,10,0
15610,4/6/22,2839,,,,
15611,4/6/22,2854,,0,0,0
15612,4/6/22,2882,,,,
15613,4/6/22,2893,0,0,10,0
15614,4/6/22,2954,0,0,0,0
15615,4/6/22,2983,10,0,0,0
15616,4/6/22,2990,10,0,10,0
15617,4/6/22,2991,,,,
15618,4/6/22,4053,10,0,10,0
15619,4/6/22,4109,1,,,1
15620,4/6/22,4140,10,0,10,0
15621,4/6/22,4157,10,0,1,0
15622,4/6/22,4180,0,0,1,0
15623,4/6/22,4202,10,0,10,0
15624,4/6/22,4203,0,0,0,0
15625,4/6/22,4219,10,0,0,0
15626,4/6/22,4228,,,,
15627,4/6/22,4235,,,,
15628,4/6/22,4250,,,,
15629,4/6/22,4268,,,,
15630,4/6/22,4287,10,8,1,1
15631,4/6/22,4296,,,,
15632,4/6/22,4300,10,10,1,1
15633,4/6/22,4308,1,0,1,0
15634,4/6/22,4314,,,,
15635,4/6/22,4321,10,1,0,0
15636,4/6/22,4328,,,,
15637,4/6/22,4337,10,10,0,0
15638,4/6/22,4366,10,10,1,0
15639,4/6/22,4409,10,0,10,0
15640,4/6/22,4454,10,10,1,0
15641,4/6/22,4456,10,0,10,0
15642,4/6/22,4463,0,0,10,1
15643,4/6/22,4473,1,0,1,1
15644,4/6/22,4499,10,1,7,1
15645,4/6/22,4552,10,0,10,1
15646,4/6/22,4553,1,0,0,0
15647,4/6/22,4554,1,0,0,0
15648,4/6/22,4593,,,,
15649,4/6/22,4600,10,0,10,0
15650,4/6/22,4737,0,0,1,1
15651,4/6/22,4760,,,,
15652,4/6/22,4773,10,0,0,0
15653,4/6/22,4778,,,,
15654,4/6/22,4789,,,,
15655,4/6/22,4814,10,1,10,8
15656,4/6/22,4817,,,,
15657,4/6/22,4834,1,0,0,0
15658,4/6/22,4840,,,,
15659,4/6/22,4846,0,0,0,6
15660,4/6/22,4857,10,0,1,0
15661,4/6/22,4871,,,,
15662,4/6/22,4874,,,,
15663,4/6/22,4881,10,0,0,0
15664,4/6/22,4887,,,,
15665,4/6/22,4929,10,10,0,0
15666,4/6/22,4939,9,1,0,0
15667,4/6/22,4941,,,,
15668,4/6/22,4947,10,10,0,0
15669,4/6/22,4951,,,,
15670,4/6/22,4969,,,,
15671,4/6/22,4974,,,,
15672,4/6/22,4977,,,,
15673,4/6/22,5003,10,1,0,0
15674,4/6/22,5011,10,10,,
15675,4/6/22,5013,10,0,0,0
15676,4/6/22,5025,10,0,0,0
15677,4/6/22,5026,10,10,1,0
15678,4/6/22,5039,1,0,0,0
15679,4/6/22,5041,,,,
15680,4/6/22,5042,10,0,1,0
15681,4/6/22,5062,,,,
15682,4/6/22,5067,10,10,6,0
15683,4/6/22,5068,,,,
15684,4/6/22,5069,10,0,10,0
15685,4/6/22,5071,,,,
15686,4/6/22,5080,,,,
15687,4/6/22,5092,0,0,0,0
15688,4/6/22,5124,10,1,10,1
15689,4/6/22,5145,10,0,6,6
15690,4/6/22,5150,,,,
15691,4/6/22,5153,10,,10,
15692,4/6/22,5155,,,,
15693,4/6/22,5160,10,0,1,1
15694,4/6/22,5164,10,0,1,0
15695,4/6/22,5175,10,1,10,0
15696,4/6/22,5179,,,,
15697,4/6/22,5189,,,,
15698,4/6/22,5191,10,0,1,0
15699,4/6/22,5196,10,1,1,1
15700,4/6/22,5221,,,,
15701,4/6/22,5228,10,0,0,0
15702,4/6/22,5235,10,0,0,0
15703,4/6/22,5240,10,1,0,1
15704,4/6/22,5245,10,0,0,1
15705,4/6/22,5252,10,0,,0
15706,4/6/22,5285,,,,
15707,4/6/22,5288,10,10,10,8
15708,4/6/22,5289,10,,10,
15709,4/6/22,5290,10,1,0,0
15710,4/6/22,5298,10,10,0,0
15711,4/6/22,5302,,,,
15712,4/6/22,5307,10,0,10,0
15713,4/6/22,5319,,,,
15714,4/6/22,5334,10,0,,0
15715,4/6/22,5340,1,0,0,0
15716,4/6/22,5342,10,0,0,0
15717,4/6/22,5344,,,,
15718,4/6/22,5346,10,10,1,10
15719,4/6/22,5360,,,,
15720,4/6/22,5376,10,8,9,1
15721,4/6/22,5388,9,1,0,0
15722,4/6/22,5390,0,0,0,0
15723,4/6/22,5391,10,10,0,1
15724,4/6/22,5395,10,10,0,0
15725,4/6/22,5402,0,0,0,0
15726,4/6/22,5406,,,,
15727,4/6/22,5411,10,10,0,0
15728,4/6/22,5413,10,0,0,0
15729,4/6/22,5426,,,,
15730,4/6/22,5427,,,,
15731,4/6/22,5440,1,1,0,0
15732,4/6/22,5446,,,,
15733,4/6/22,5451,,,,
15734,4/6/22,5472,,,,
15735,4/6/22,5474,,,,
15736,4/6/22,5475,10,0,10,0
15737,4/6/22,5488,10,1,,
15738,4/6/22,5490,0,0,0,0
15739,4/6/22,5493,,,,
15740,4/6/22,5500,10,10,7,1
15741,4/6/22,5502,0,1,1,0
15742,4/6/22,5506,,0,10,6
15743,4/6/22,5511,10,1,10,0
15744,4/6/22,5512,,,,
15745,4/6/22,5514,0,0,10,0
15746,4/6/22,5519,10,10,1,8
15747,4/6/22,5523,,,,
15748,4/6/22,5527,1,,1,
15749,4/6/22,5528,,1,,
15750,4/6/22,5533,10,10,10,8
15751,4/6/22,5535,,,,
15752,4/6/22,5548,10,10,10,10
15753,4/6/22,5551,10,10,7,10
15754,4/6/22,5556,10,1,,
15755,4/6/22,5562,,,,
15756,4/6/22,5563,10,10,10,10
15757,4/6/22,5573,,,,
15758,4/6/22,5575,,,,
15759,4/6/22,5578,1,,,
15760,4/6/22,5583,10,10,0,0
15761,4/6/22,5585,,,,
15762,4/6/22,5586,1,10,6,10
15763,4/6/22,5587,,,,
15764,4/6/22,5589,,,,
15765,4/6/22,5590,1,1,0,0
15766,4/6/22,5595,10,10,10,6
15767,4/6/22,5596,,,,
15768,4/6/22,5612,,,,
15769,4/6/22,5617,,,,
15770,4/6/22,5619,6,8,10,10
15771,4/6/22,5621,10,1,0,0
15772,4/6/22,5623,,,,
15773,4/6/22,5626,,,,
15774,4/6/22,5633,,,,
15775,4/6/22,5644,,1,1,
15776,4/6/22,5655,,,,
15777,4/6/22,5662,0,0,0,0
15778,4/6/22,5664,,,,
15779,4/6/22,5672,0,0,0,0
15780,4/6/22,5674,,,,
15781,4/6/22,5677,10,1,9,6
15782,4/6/22,5684,10,1,1,1
15783,4/6/22,5685,,,,
15784,4/6/22,5690,,,10,
15785,4/6/22,5698,7,0,0,0
15786,4/6/22,5712,10,1,0,0
15787,4/6/22,5716,0,0,0,0
15788,4/6/22,5718,0,0,0,0
15789,4/6/22,5720,0,0,0,0
15790,4/6/22,5734,0,0,0,0
15791,4/6/22,5735,0,0,0,0
15792,4/6/22,5737,,,,
15793,4/6/22,5741,1,1,0,0
15794,4/6/22,5742,,,,
15795,4/6/22,5752,1,0,0,0
15796,4/6/22,5754,,,,
15797,4/6/22,5757,,,,
15798,4/6/22,5759,,,,
15799,4/6/22,5765,,,,
15800,4/6/22,5770,10,10,0,0
15801,4/6/22,5772,,,,
15802,4/6/22,5774,1,0,0,0
15803,4/6/22,5787,10,1,0,0
15804,4/6/22,5788,,,1,
15805,4/6/22,5793,,,,
15806,4/6/22,5794,,,,
15807,4/6/22,5795,10,0,0,0
15808,4/6/22,5800,0,10,0,10
15809,4/6/22,5813,8,0,0,0
15810,4/6/22,5821,10,0,10,0
15811,4/6/22,5833,10,1,10,1
15812,4/6/22,5834,10,10,10,10
15813,4/6/22,5842,,,,
15814,4/6/22,5843,,0,1,1
15815,4/6/22,5852,10,10,10,10
15816,4/6/22,5854,,,,
15817,4/6/22,5855,,,,
15818,4/6/22,5858,,,,
15819,4/6/22,5861,10,10,10,10
15820,4/6/22,5864,,1,8,1
15821,4/6/22,5866,10,10,10,10
15822,4/6/22,5868,10,10,10,
15823,4/6/22,5877,,,,
15824,4/6/22,5883,1,0,10,0
15825,4/6/22,5904,0,0,1,0
15826,4/6/22,5905,,,,
15827,4/6/22,5906,10,10,1,8
15828,4/6/22,5907,1,1,0,0
15829,4/6/22,5912,10,8,6,0
15830,4/6/22,5919,,,,
15831,4/6/22,5921,,,,
15832,4/6/22,5924,,,,
15833,4/6/22,5930,0,1,0,0
15834,4/6/22,5931,0,10,0,0
15835,4/6/22,5972,0,0,10,0
15836,4/6/22,6004,,,,
15837,4/6/22,6007,10,10,10,1
15838,4/6/22,6008,10,0,10,0
15839,4/6/22,6016,,,,
15840,4/6/22,6022,10,,1,
15841,4/6/22,6025,1,1,1,0
15842,4/6/22,6027,,,,
15843,4/6/22,6033,10,1,10,0
15844,4/6/22,6036,,,,
15845,4/6/22,6039,10,0,0,0
15846,4/6/22,6042,,,,
15847,4/6/22,6047,10,10,10,0
15848,4/6/22,6049,,,,
15849,4/6/22,6056,,,,
15850,4/6/22,6059,9,1,9,0
15851,4/6/22,6064,,,,
15852,4/6/22,6065,,1,,
15853,4/6/22,6066,,,,
15854,4/6/22,6067,10,1,10,1
15855,4/6/22,6071,10,0,0,0
15856,4/6/22,6073,,,,
15857,4/6/22,6074,,,,
15858,4/6/22,6075,,,,
15859,4/6/22,6077,,,,
15860,4/6/22,6079,,,,
15861,4/6/22,6087,10,10,10,8
15862,4/6/22,6098,,,,
15863,4/6/22,6099,,,,
15864,4/6/22,6101,10,1,10,1
15865,4/6/22,6105,10,1,0,0
15866,4/6/22,6108,,,,
15867,4/6/22,6118,,,,
15868,4/6/22,6120,,,,
15869,4/6/22,6123,0,0,0,0
15870,4/6/22,6127,10,,,
15871,4/6/22,6129,,,,
15872,4/6/22,6132,,,,
15873,4/6/22,6134,1,0,0,0
15874,4/6/22,6137,1,,,
15875,4/6/22,6141,10,10,6,10
15876,4/6/22,6142,,0,0,0
15877,4/6/22,6146,1,0,0,0
15878,4/6/22,6151,,,,
15879,4/6/22,6152,,1,,
15880,4/6/22,6156,0,0,0,0
15881,4/6/22,6162,,,,
15882,4/6/22,6163,,,,
15883,4/6/22,6166,10,1,0,0
15884,4/6/22,6171,1,1,10,8
15885,4/6/22,6174,,,,
15886,4/6/22,6176,,,,
15887,4/6/22,6177,1,1,0,0
15888,4/6/22,6179,0,0,0,0
15889,4/6/22,6182,,,,
15890,4/6/22,6184,,,,
15891,4/6/22,6188,,,,
15892,4/6/22,6189,10,10,0,0
15893,4/6/22,6190,,,,
15894,4/6/22,6191,0,0,0,0
15895,4/6/22,6194,,,,
15896,4/6/22,6197,,,,
15897,4/6/22,6199,,,,
15898,4/6/22,6203,10,10,6,1
15899,4/6/22,6207,,,,
15900,4/6/22,6213,10,10,0,1
15901,4/6/22,6222,,,,
15902,4/6/22,6224,1,0,1,0
15903,4/6/22,6228,10,1,9,1
15904,4/6/22,6230,,,,
15905,4/6/22,6232,,,,
15906,4/6/22,6239,,,,
15907,4/6/22,6240,0,0,0,0
15908,4/6/22,6243,,,,
15909,4/6/22,6248,,,,
15910,4/6/22,6258,1,0,0,0
15911,4/6/22,6259,,,,
15912,4/6/22,6261,,,,
15913,4/6/22,6263,,,,
15914,4/6/22,6266,,,,
15915,4/6/22,6269,,,,
15916,4/6/22,6276,,,,
15917,4/6/22,6277,,,,
15918,4/6/22,6279,,1,1,1
15919,4/6/22,6280,10,6,1,10
15920,4/6/22,6281,10,10,10,10
15921,4/6/22,6283,,,,
15922,4/6/22,6288,,,,
15923,4/6/22,6289,1,0,6,10
15924,4/6/22,6292,,,,
15925,4/6/22,6293,,,,
15926,4/6/22,6294,10,1,10,10
15927,4/6/22,6296,1,1,,
15928,4/6/22,6299,0,1,0,0
15929,4/6/22,6300,,,,
15930,4/6/22,6302,,,,
15931,4/6/22,6305,,1,0,0
15932,4/6/22,6307,,,,
15933,4/6/22,6308,10,1,,
15934,4/6/22,6316,,1,,
15935,4/6/22,6321,,,,
15936,4/6/22,6322,,,,
15937,4/6/22,6325,,,,
15938,4/6/22,6327,10,0,0,0
15939,4/6/22,6331,10,10,10,1
15940,4/6/22,6333,10,1,0,0
15941,4/6/22,6334,,,,
15942,4/6/22,6336,1,,,
15943,4/6/22,6338,,,,
15944,4/6/22,6341,,,,
15945,4/6/22,6342,,,,
15946,4/6/22,6344,10,1,0,0
15947,4/6/22,6345,,,,
15948,4/6/22,6346,,,,
15949,4/6/22,6347,10,1,0,0
15950,4/6/22,6351,1,1,0,0
15951,4/6/22,6352,0,0,0,0
15952,4/6/22,6354,,,,
15953,4/6/22,6356,,,,
15954,4/6/22,6357,,,,
15955,4/6/22,6359,,,,
15956,4/6/22,6362,,,,
15957,4/6/22,6363,,,,
15958,4/6/22,6364,,,,
15959,4/6/22,6367,,,,
15960,4/6/22,6371,0,0,0,0
15961,4/6/22,6372,,,,
15962,4/6/22,6373,,,,
15963,4/6/22,6374,,,,
15964,4/6/22,6377,,0,10,8
15965,4/6/22,6406,0,0,1,1
15966,4/6/22,6407,,,,
15967,4/6/22,6408,10,,,
15968,4/6/22,6410,,,,
15969,4/6/22,6414,10,,1,1
15970,4/6/22,6416,,,,
15971,4/6/22,6419,1,1,1,1
15972,4/6/22,6424,7,1,,
15973,4/6/22,6426,10,0,9,8
15974,4/6/22,6427,,,,
15975,4/6/22,6430,,,,
15976,4/6/22,6434,,,,
15977,4/6/22,6439,0,0,1,0
15978,4/6/22,6440,10,0,1,6
15979,4/6/22,6560,10,8,10,8
15980,4/6/22,6565,10,0,10,0
15981,4/6/22,6639,10,8,10,1
15982,4/6/22,6683,0,1,0,1
15983,4/6/22,6701,0,0,1,1
15984,4/6/22,6706,,,,
15985,4/6/22,6708,10,1,8,10
15986,4/6/22,6709,,,,
15987,4/6/22,6710,,,,
15988,4/6/22,6716,,,,
15989,4/6/22,6725,,,,
15990,4/6/22,6729,0,1,1,0
15991,4/6/22,6731,,,,
15992,4/6/22,6739,0,0,10,1
15993,4/6/22,6765,0,0,10,0
15994,4/6/22,6802,,,,
15995,4/6/22,6804,,,,
15996,4/6/22,6882,0,0,0,0
15997,4/6/22,6977,0,0,10,10
15998,4/6/22,7391,1,1,10,10
15999,4/6/22,7497,8,0,10,1
16000,4/6/22,7887,0,0,6,0
16001,4/6/22,8177,1,1,8,6
16002,4/6/22,8302,0,0,10,1
16003,4/6/22,8463,0,1,10,1
16004,4/6/22,9364,,,,
16005,4/6/22,9389,0,0,10,6
16006,4/6/22,9658,10,0,10,0
16007,4/6/22,9759,10,0,10,0
16008,4/7/22,351,0,10,0,0
16009,4/7/22,406,10,0,1,0
16010,4/7/22,834,0,0,6,0
16011,4/7/22,846,10,0,0,0
16012,4/7/22,1862,0,1,0,0
16013,4/7/22,1886,0,0,0,0
16014,4/7/22,1904,0,0,0,6
16015,4/7/22,1964,0,0,6,0
16016,4/7/22,1972,,,,
16017,4/7/22,2045,0,0,1,0
16018,4/7/22,2310,0,10,0,0
16019,4/7/22,2342,0,1,0,0
16020,4/7/22,2503,10,0,10,0
16021,4/7/22,2553,10,1,0,0
16022,4/7/22,2669,1,0,7,0
16023,4/7/22,2751,,,,
16024,4/7/22,2755,10,0,10,0
16025,4/7/22,2766,,,,
16026,4/7/22,2772,10,1,1,1
16027,4/7/22,2773,,,,
16028,4/7/22,2812,10,0,0,0
16029,4/7/22,2815,10,0,10,0
16030,4/7/22,2835,10,0,10,0
16031,4/7/22,2839,,,,
16032,4/7/22,2854,1,0,0,0
16033,4/7/22,2882,,,,
16034,4/7/22,2893,0,0,10,0
16035,4/7/22,2954,0,0,0,0
16036,4/7/22,2983,10,0,0,0
16037,4/7/22,2990,10,0,10,0
16038,4/7/22,2991,,,,
16039,4/7/22,4053,10,0,10,0
16040,4/7/22,4109,,,,
16041,4/7/22,4140,10,0,10,0
16042,4/7/22,4157,10,0,1,0
16043,4/7/22,4180,0,0,1,0
16044,4/7/22,4202,10,0,10,0
16045,4/7/22,4203,0,0,0,0
16046,4/7/22,4219,10,0,0,0
16047,4/7/22,4228,,,,
16048,4/7/22,4235,,,,
16049,4/7/22,4250,,,,
16050,4/7/22,4268,,,,
16051,4/7/22,4287,10,8,1,1
16052,4/7/22,4296,,,,
16053,4/7/22,4300,10,10,1,1
16054,4/7/22,4308,1,0,1,0
16055,4/7/22,4314,,,,
16056,4/7/22,4321,10,1,0,0
16057,4/7/22,4328,,,,
16058,4/7/22,4337,10,10,0,0
16059,4/7/22,4366,10,10,1,0
16060,4/7/22,4409,10,0,10,0
16061,4/7/22,4454,10,10,1,0
16062,4/7/22,4456,10,0,10,0
16063,4/7/22,4463,0,0,10,1
16064,4/7/22,4473,1,0,1,1
16065,4/7/22,4499,10,1,7,1
16066,4/7/22,4552,10,0,10,1
16067,4/7/22,4553,1,0,0,0
16068,4/7/22,4554,1,0,0,0
16069,4/7/22,4593,,,,
16070,4/7/22,4600,10,0,10,0
16071,4/7/22,4737,0,0,1,1
16072,4/7/22,4760,,,,
16073,4/7/22,4773,10,0,0,0
16074,4/7/22,4778,,,,
16075,4/7/22,4789,,,,
16076,4/7/22,4814,10,1,10,8
16077,4/7/22,4817,,,,
16078,4/7/22,4834,1,0,0,0
16079,4/7/22,4840,,,,
16080,4/7/22,4846,0,0,0,6
16081,4/7/22,4857,10,0,1,0
16082,4/7/22,4871,,,,
16083,4/7/22,4874,,,,
16084,4/7/22,4881,10,0,0,0
16085,4/7/22,4887,,,,
16086,4/7/22,4929,10,10,0,0
16087,4/7/22,4939,9,1,0,0
16088,4/7/22,4941,,,,
16089,4/7/22,4947,10,10,0,0
16090,4/7/22,4951,,,,
16091,4/7/22,4969,,,,
16092,4/7/22,4974,,,,
16093,4/7/22,4977,,,,
16094,4/7/22,5003,10,1,0,0
16095,4/7/22,5011,10,10,,
16096,4/7/22,5013,10,0,0,0
16097,4/7/22,5025,10,0,0,0
16098,4/7/22,5026,10,10,1,0
16099,4/7/22,5039,1,0,0,0
16100,4/7/22,5041,,,,
16101,4/7/22,5042,10,0,1,0
16102,4/7/22,5062,,,,
16103,4/7/22,5067,10,10,6,0
16104,4/7/22,5068,,,,
16105,4/7/22,5069,10,0,10,0
16106,4/7/22,5071,,,,
16107,4/7/22,5080,,,,
16108,4/7/22,5092,,,,
16109,4/7/22,5124,10,1,10,1
16110,4/7/22,5145,10,0,6,6
16111,4/7/22,5150,,,,
16112,4/7/22,5153,10,,10,
16113,4/7/22,5155,,,,
16114,4/7/22,5160,10,0,1,1
16115,4/7/22,5164,10,0,1,0
16116,4/7/22,5175,10,1,10,0
16117,4/7/22,5179,,,,
16118,4/7/22,5189,,,,
16119,4/7/22,5191,10,0,1,0
16120,4/7/22,5196,10,1,1,1
16121,4/7/22,5221,,,,
16122,4/7/22,5228,10,0,0,0
16123,4/7/22,5235,10,0,0,0
16124,4/7/22,5240,10,1,0,1
16125,4/7/22,5245,10,0,0,1
16126,4/7/22,5252,10,0,,0
16127,4/7/22,5285,,,,
16128,4/7/22,5288,10,10,10,8
16129,4/7/22,5289,10,,10,
16130,4/7/22,5290,10,1,0,0
16131,4/7/22,5298,10,10,0,0
16132,4/7/22,5302,,,,
16133,4/7/22,5307,10,0,10,0
16134,4/7/22,5319,,,,
16135,4/7/22,5334,10,0,,0
16136,4/7/22,5340,1,0,0,0
16137,4/7/22,5342,10,0,0,0
16138,4/7/22,5344,,,,
16139,4/7/22,5346,10,10,1,10
16140,4/7/22,5360,,,,
16141,4/7/22,5376,10,8,9,1
16142,4/7/22,5388,9,1,0,0
16143,4/7/22,5390,0,0,0,0
16144,4/7/22,5391,10,10,0,1
16145,4/7/22,5395,10,10,0,0
16146,4/7/22,5402,0,0,0,0
16147,4/7/22,5406,,,,
16148,4/7/22,5411,10,10,0,0
16149,4/7/22,5413,10,0,0,0
16150,4/7/22,5426,,,,
16151,4/7/22,5427,,,,
16152,4/7/22,5440,1,1,0,0
16153,4/7/22,5446,,,,
16154,4/7/22,5451,,,,
16155,4/7/22,5472,,,,
16156,4/7/22,5474,,,,
16157,4/7/22,5475,10,0,10,0
16158,4/7/22,5488,10,1,,
16159,4/7/22,5490,0,0,0,0
16160,4/7/22,5493,,,,
16161,4/7/22,5500,10,10,6,1
16162,4/7/22,5502,0,1,1,0
16163,4/7/22,5506,,0,10,6
16164,4/7/22,5511,10,1,10,0
16165,4/7/22,5512,,,,
16166,4/7/22,5514,0,0,10,0
16167,4/7/22,5519,10,10,1,8
16168,4/7/22,5523,,,,
16169,4/7/22,5527,1,,1,
16170,4/7/22,5528,,1,,
16171,4/7/22,5533,10,10,10,8
16172,4/7/22,5535,,,,
16173,4/7/22,5548,10,10,10,10
